price,carat,y,cut,color,clarity
953,0.56,5.15,1,3,8
11333,1.59,7.56,3,5,5
1360,0.53,5.21,2,3,6
5003,1.14,6.82,1,5,6
2192,0.58,5.35,1,2,4
666,0.33,4.45,2,4,4
758,0.32,4.43,2,1,5
1699,0.52,5.19,2,5,4
3734,0.9,6.11,6,4,6
10130,1.52,7.32,3,6,5
725,0.3,4.27,1,4,4
5000,1.01,6.49,1,5,4
15338,1.5,7.49,1,3,4
1235,0.42,4.84,1,1,4
7002,1.3,7.05,1,1,7
4691,0.92,6.3,2,3,7
953,0.41,4.76,1,2,7
1678,0.5,5.16,2,1,5
1547,0.61,5.33,1,3,6
7440,1.07,6.63,2,5,4
7260,1.23,6.81,2,5,5
830,0.41,4.81,2,7,4
13177,1.62,7.53,1,3,6
5411,0.91,6.23,2,5,3
1980,0.55,5.26,1,5,2
1886,0.72,5.93,3,7,6
906,0.35,4.51,1,3,5
5001,0.9,6.19,3,2,4
1660,0.54,5.26,6,2,5
596,0.4,4.72,6,6,6
10470,2.46,8.76,1,2,7
1629,0.52,5.17,3,4,4
9069,1.51,7.26,6,6,6
4223,1.05,6.46,2,5,6
2283,0.7,5.71,2,2,7
765,0.4,4.68,2,6,6
932,0.36,4.58,2,3,5
8920,1.23,6.91,2,5,2
827,0.41,4.78,2,4,5
1710,0.5,5.1,1,3,4
4253,0.9,6.09,6,3,5
675,0.3,4.28,1,4,5
5119,1.12,6.63,1,6,5
1983,0.58,5.38,2,3,4
5373,1.2,6.89,2,6,7
5921,1.32,7.15,1,6,7
579,0.33,4.53,3,4,5
982,0.31,4.37,2,1,3
790,0.39,4.66,1,7,4
4989,1.01,6.32,1,6,2
2665,0.7,5.75,2,3,6
1238,0.43,4.95,1,1,3
4157,1.1,6.72,2,7,7
700,0.42,4.8,3,2,7
673,0.3,4.33,2,2,4
4355,0.96,6.24,2,4,6
682,0.31,4.39,2,2,4
534,0.39,4.69,2,6,6
1915,0.76,5.86,1,5,6
4233,1.14,6.6,6,4,7
488,0.31,4.3,1,7,5
1741,0.57,5.54,6,3,4
10685,2.0,8.16,2,3,8
4158,1.04,6.5,1,4,7
14543,2.51,8.77,1,5,7
2031,0.71,5.72,2,4,7
1123,0.4,4.71,3,4,2
1884,0.58,5.41,2,2,5
923,0.35,4.58,2,3,4
642,0.28,4.24,3,2,3
15046,2.06,8.14,6,6,5
1115,0.41,4.89,2,2,4
2744,0.75,5.79,1,3,6
702,0.4,4.81,3,4,6
803,0.34,4.51,2,1,6
1775,0.5,5.0,1,2,4
3073,1.03,6.51,1,4,8
605,0.3,4.34,2,5,3
1080,0.4,4.77,6,1,3
12014,1.5,7.43,3,4,5
5211,1.2,6.78,3,6,6
11390,2.02,8.0,3,6,7
9609,1.56,7.72,6,6,5
13596,1.5,7.41,3,4,4
1419,0.59,5.37,3,1,7
4558,1.05,6.45,1,5,6
1041,0.37,4.58,2,2,5
889,0.41,4.75,3,1,5
4062,0.9,6.09,6,3,6
891,0.33,4.42,2,6,1
2032,0.73,5.62,5,4,6
18257,2.03,8.11,3,4,6
2513,0.71,5.75,2,4,6
2147,0.6,5.41,2,4,4
4743,1.01,6.43,6,2,6
776,0.3,4.33,2,5,3
3286,0.91,6.04,6,4,6
978,0.7,5.4,5,4,8
1368,0.55,5.21,3,1,7
1114,0.33,4.45,2,2,3
1242,0.5,5.09,3,6,4
10429,1.75,7.74,1,7,4
6299,1.54,7.4,2,4,8
874,0.38,4.73,2,3,6
683,0.41,4.77,3,5,6
10359,1.31,7.02,2,4,4
1961,0.57,5.32,2,3,4
4215,1.12,6.61,1,2,7
5166,1.25,6.96,1,6,7
1129,0.43,4.81,1,4,3
1436,0.5,5.1,6,1,6
576,0.25,4.11,1,2,2
551,0.37,4.7,3,4,6
3342,0.73,5.87,2,4,4
3991,1.01,6.58,5,2,7
3296,0.8,5.93,2,5,4
3342,0.9,6.02,3,2,7
537,0.34,4.46,6,5,5
2947,0.76,5.87,2,2,4
545,0.26,4.17,3,4,2
1005,0.4,4.68,3,4,4
10534,1.71,7.53,2,5,5
7129,1.02,6.53,1,4,4
684,0.3,4.3,6,5,2
3281,0.71,5.75,3,4,3
631,0.4,4.68,1,3,7
5733,1.02,6.41,3,1,6
867,0.4,4.74,2,3,5
13882,1.69,7.66,2,5,4
1179,0.42,4.84,2,4,2
13115,1.51,7.3,2,4,5
8404,1.13,6.66,2,2,5
6291,1.23,6.87,1,5,5
8633,1.22,6.81,3,4,4
625,0.28,4.16,2,1,5
3332,0.92,6.19,2,7,4
1759,0.57,5.38,2,5,5
2858,0.81,6.05,3,3,6
10333,1.7,7.72,1,5,5
631,0.33,4.45,2,1,7
641,0.3,4.29,1,3,6
969,0.41,4.69,3,3,6
5490,1.23,6.71,6,5,6
3057,0.82,5.77,5,5,6
684,0.3,4.28,6,5,2
3126,0.57,5.31,3,1,2
5141,1.5,7.23,3,7,8
799,0.3,4.2,5,2,4
964,0.5,5.14,2,5,7
1076,0.41,4.74,1,3,4
7526,1.5,7.24,1,6,7
732,0.31,4.36,2,1,6
3852,1.01,6.37,6,4,7
2197,0.73,5.8,1,3,7
8258,1.5,7.34,6,6,6
6055,1.06,6.52,2,1,6
3239,0.7,5.74,3,1,4
2623,0.8,5.92,3,2,7
4891,1.2,6.9,3,7,6
684,0.3,4.29,3,5,2
684,0.3,4.28,3,4,3
3881,1.26,6.62,5,5,7
3750,0.95,6.45,6,3,7
809,0.38,4.63,2,6,3
606,0.36,4.58,3,4,6
969,0.41,4.73,2,2,6
3264,0.88,6.09,2,6,6
1046,0.51,5.05,3,6,6
2196,0.62,5.46,1,2,4
10996,1.59,7.43,1,4,6
2034,0.7,5.77,3,5,7
15303,1.51,7.38,1,4,3
6715,1.26,7.04,2,5,6
6577,1.23,6.89,1,5,5
17447,2.0,8.26,6,5,6
1385,0.54,5.28,2,3,6
4173,0.9,6.13,6,2,6
5306,1.26,6.81,2,7,5
772,0.4,4.74,2,1,6
2450,0.71,5.83,1,4,6
2106,0.7,5.91,3,6,3
3644,0.9,6.1,6,6,4
2835,0.73,5.81,2,3,4
5101,0.91,6.25,1,2,4
2917,0.74,5.74,1,3,4
3670,0.71,5.69,3,1,3
1238,0.44,4.89,6,1,5
854,0.33,4.43,1,4,4
7102,1.29,7.13,6,6,5
4384,1.01,6.37,3,3,7
5199,1.01,6.38,6,4,5
3175,0.9,6.14,2,7,4
8870,1.2,6.68,1,4,3
499,0.3,4.32,2,2,6
3903,1.01,6.44,1,3,7
1257,0.4,4.76,2,4,1
5557,1.05,6.45,1,3,6
1237,0.5,5.12,3,4,6
684,0.4,4.71,2,2,6
992,0.42,4.76,1,5,5
1920,0.51,5.13,2,5,1
12989,1.16,6.72,2,1,3
2699,0.7,5.72,2,1,6
8616,1.21,6.85,1,4,4
7127,1.01,6.36,1,3,4
1013,0.3,4.34,1,4,2
1056,0.43,4.92,1,1,5
5484,1.0,6.13,5,4,5
13686,1.51,7.3,6,4,4
1906,0.52,5.18,2,4,3
795,0.3,4.34,2,2,5
871,0.31,4.41,2,4,1
3118,0.85,6.17,2,4,6
3207,1.01,6.4,2,7,6
7759,1.51,7.14,1,5,6
1590,0.59,5.27,1,1,7
8923,1.54,7.34,2,4,7
2010,0.52,5.23,2,1,4
748,0.35,4.52,2,3,6
3181,0.63,5.54,2,2,2
435,0.31,4.42,3,6,5
6255,1.05,6.54,2,5,6
928,0.33,4.46,2,2,5
1098,0.38,4.71,3,2,2
1129,0.33,4.49,1,2,1
523,0.31,4.34,2,4,7
2698,0.74,5.87,3,3,6
8124,1.0,6.42,1,1,4
765,0.34,4.48,2,5,4
1080,0.32,4.37,2,4,2
1035,0.5,5.11,2,5,6
1103,0.42,4.86,2,4,3
2333,0.72,5.7,3,3,6
4884,1.14,6.78,1,4,7
2753,0.7,5.71,1,2,6
3005,0.72,5.86,2,6,4
17138,2.05,8.17,3,2,7
827,0.41,4.77,2,6,3
3640,1.0,6.41,1,5,7
2076,0.61,5.41,6,3,4
840,0.31,4.36,2,3,2
596,0.34,4.49,6,2,6
16148,2.05,8.03,6,4,7
769,0.26,4.12,2,2,3
4092,0.9,6.1,2,2,6
863,0.3,4.39,2,4,1
5773,1.22,6.73,2,5,4
1193,0.53,5.19,1,5,6
12771,2.11,8.36,3,7,7
12851,1.53,7.4,1,2,6
523,0.32,4.44,2,5,5
5538,1.01,6.28,6,4,5
6121,1.1,6.7,1,4,5
8820,1.5,7.14,6,2,6
978,0.33,4.52,2,1,4
565,0.31,4.41,2,1,6
1115,0.41,4.76,1,3,3
842,0.4,4.74,2,3,5
4841,1.21,6.86,1,7,5
7276,1.05,6.74,3,3,4
544,0.31,4.32,6,5,4
9576,1.52,7.26,1,2,7
1752,0.5,5.15,1,1,5
886,0.3,4.38,2,3,1
454,0.32,4.42,2,1,7
1183,0.55,5.28,2,3,7
1250,0.51,5.12,1,4,6
907,0.31,4.34,2,4,3
603,0.3,4.29,2,2,5
3141,1.02,6.41,1,5,8
1358,0.43,4.9,3,3,2
493,0.23,3.96,2,3,5
5498,1.07,6.58,2,5,6
8485,1.02,6.42,2,4,2
10401,2.01,8.14,1,7,5
994,0.35,4.6,2,3,2
13761,1.74,7.73,2,5,5
574,0.3,4.22,1,4,6
579,0.33,4.49,3,2,6
11765,1.02,6.55,2,1,3
1284,0.51,5.16,2,2,6
8644,1.55,7.47,3,6,6
2298,0.56,5.34,2,4,1
4319,1.02,6.43,3,3,7
2763,0.91,5.97,1,5,6
5729,1.0,6.18,5,2,5
698,0.31,4.31,1,5,4
8928,1.27,7.01,3,3,5
425,0.23,3.95,6,1,2
499,0.3,4.34,2,3,6
4712,0.9,6.09,3,1,5
679,0.43,4.91,1,3,7
584,0.5,4.8,5,3,8
5668,1.0,6.47,6,5,4
803,0.34,4.51,2,1,6
945,0.4,4.65,6,6,4
4617,1.02,6.4,3,5,6
586,0.3,4.18,5,2,3
911,0.3,4.28,1,2,4
7610,1.51,7.09,1,2,7
468,0.26,4.16,2,5,1
789,0.3,4.32,2,4,2
422,0.3,4.35,2,4,7
5101,0.95,6.24,3,1,6
1289,0.38,4.71,2,1,3
2209,0.7,5.69,3,4,6
4314,1.07,6.6,3,2,6
12681,1.6,7.53,2,5,4
1064,0.37,4.69,1,4,1
17313,2.16,8.2,1,6,6
1621,0.42,4.83,2,1,2
1187,0.41,4.81,2,2,3
4731,0.91,6.18,2,4,6
4276,1.01,6.31,6,3,6
407,0.27,4.09,3,2,4
789,0.3,4.27,6,4,2
9756,1.22,6.84,2,3,4
828,0.32,4.37,2,3,5
2042,0.74,5.88,1,6,7
8438,1.24,6.96,3,5,3
3177,0.74,5.89,2,1,5
2256,0.73,5.71,1,2,7
1133,0.4,4.82,3,1,3
1322,0.51,5.21,2,3,6
9539,1.51,7.16,6,2,6
7939,1.37,7.14,3,6,4
357,0.23,3.93,3,1,4
3734,0.9,6.12,6,4,6
506,0.3,4.25,1,3,7
1621,0.52,5.15,3,2,5
3144,1.21,6.95,6,2,8
18014,1.76,7.74,3,4,4
1814,0.56,5.29,2,3,5
2369,0.77,5.91,1,5,6
8545,1.02,6.42,2,2,4
2371,0.62,5.52,2,3,4
1299,0.42,4.87,2,6,3
1107,0.41,4.74,2,3,5
5053,1.2,6.62,6,7,5
2177,0.59,5.37,1,2,5
6666,1.01,6.36,6,2,5
3333,0.6,5.46,3,3,2
737,0.4,4.84,3,5,5
866,0.38,4.74,3,2,5
8703,1.73,7.47,6,7,6
3855,0.91,6.04,5,1,6
3318,0.79,6.02,2,2,5
1069,0.38,4.65,2,2,4
2426,0.56,5.57,5,2,3
7453,1.1,6.68,2,3,5
15540,2.0,8.04,5,2,7
758,0.32,4.42,3,1,5
672,0.32,4.37,3,2,6
1067,0.32,4.41,2,1,2
6642,1.0,6.41,3,4,4
740,0.25,4.02,1,2,3
1332,0.5,5.06,2,1,7
2777,0.7,5.7,2,2,6
11154,1.52,7.32,2,5,4
3873,0.92,6.23,3,3,7
5816,1.02,6.41,6,4,5
745,0.34,4.45,1,2,5
1035,0.4,4.7,2,6,3
7441,1.51,7.37,3,6,7
928,0.33,4.43,2,2,5
13163,1.51,7.34,2,4,5
743,0.33,4.41,2,5,4
4939,1.0,6.37,2,3,6
829,0.35,4.56,2,1,5
1154,0.5,5.07,2,2,7
1600,0.52,5.19,1,1,6
9248,1.16,6.81,2,4,4
854,0.33,4.45,2,3,5
3099,0.94,6.1,1,4,7
5262,1.01,6.49,2,2,6
4872,1.01,6.34,2,1,7
408,0.31,4.35,3,4,7
3231,0.81,6.06,2,2,5
1024,0.42,4.81,1,2,5
814,0.3,4.31,2,3,2
1549,0.53,5.26,2,4,6
666,0.37,4.58,1,6,5
1238,0.4,4.68,2,5,1
6045,1.13,6.69,2,5,5
10684,1.5,7.27,3,3,6
16189,2.07,8.22,2,6,7
1292,0.57,5.37,2,5,6
1002,0.33,4.4,2,1,5
3079,0.91,6.01,5,1,7
1341,0.53,5.28,2,6,3
4717,1.04,6.55,1,3,7
2039,0.54,5.24,2,1,4
4941,1.04,6.57,2,6,6
5883,1.03,6.43,1,5,4
4135,1.04,6.39,2,6,6
625,0.31,4.37,2,4,4
10832,1.59,7.59,2,5,6
3150,0.88,6.3,3,2,7
2310,0.62,5.43,3,1,4
1875,0.51,5.18,3,4,3
1629,0.5,5.08,3,2,5
1136,0.5,4.91,5,5,4
3604,1.01,6.53,1,1,7
8979,0.9,6.19,2,1,2
4965,1.55,7.29,6,4,8
15109,2.05,8.09,1,7,4
7299,1.23,6.89,2,6,3
504,0.24,4.03,2,5,1
6394,1.51,7.19,6,7,6
3286,0.96,6.24,3,6,7
1071,0.37,4.65,2,1,3
4602,1.0,6.44,2,6,6
715,0.29,4.29,2,3,2
382,0.3,4.3,2,4,7
13624,1.51,7.3,3,4,4
3875,0.9,5.98,5,2,5
3007,0.71,5.77,2,4,6
6198,1.19,6.76,1,5,5
5845,1.12,6.64,1,5,4
3393,0.77,6.03,6,3,4
5646,1.15,6.68,3,5,5
4878,1.05,6.41,6,2,6
851,0.36,4.55,2,1,6
526,0.3,4.28,6,4,5
3018,0.7,5.61,1,3,3
1651,0.52,5.19,1,1,6
2076,0.71,5.7,3,5,6
12899,1.51,7.32,1,3,5
627,0.31,4.4,2,4,4
3534,1.02,6.42,6,7,7
3027,0.83,6.1,2,5,5
15966,1.55,7.31,1,3,4
1227,0.53,5.16,3,2,7
924,0.31,4.39,2,4,1
2088,0.8,5.97,1,7,6
18028,2.26,8.38,3,1,7
1073,0.38,4.66,2,2,3
485,0.24,3.99,3,2,2
6005,1.23,7.08,2,4,7
7190,1.07,6.62,2,2,5
524,0.32,4.53,3,4,5
7419,1.44,7.2,1,5,7
5402,1.09,6.66,1,4,6
2447,0.74,5.87,1,4,6
5430,1.01,6.42,2,4,6
3126,0.57,5.35,2,1,2
4016,1.01,6.23,6,6,4
1644,0.48,4.99,3,2,4
4498,1.19,6.89,1,6,7
465,0.23,4.01,3,3,3
2333,0.54,5.24,2,3,5
3142,1.0,6.44,1,4,7
4275,1.1,6.65,2,7,6
2390,0.71,5.66,6,2,7
8163,1.33,6.95,3,3,6
1683,0.53,5.15,2,1,6
2488,0.72,5.73,3,4,6
1956,0.53,5.24,2,1,5
2657,0.7,5.59,1,2,5
5717,1.23,6.83,1,6,6
8627,1.5,7.12,5,4,6
8911,1.53,7.32,1,6,6
1163,0.47,5.03,2,4,6
2085,0.51,5.19,2,2,5
4485,1.02,6.45,2,7,5
1417,0.56,5.33,2,4,6
7580,1.44,7.15,1,6,6
4523,0.9,6.14,3,1,6
973,0.32,4.37,2,1,2
2414,0.8,5.93,3,6,5
1835,0.52,5.17,2,1,4
1666,0.5,5.06,6,4,3
1851,0.51,5.11,2,2,4
1259,0.41,4.79,2,4,1
6416,1.2,6.7,1,5,5
5384,1.11,6.74,3,3,6
3038,0.7,5.73,2,5,5
2826,0.96,6.37,2,3,8
4550,1.05,6.42,6,6,5
540,0.3,4.25,1,2,7
526,0.3,4.28,3,2,6
7990,1.51,7.33,2,5,7
1836,0.51,5.15,1,3,4
3724,0.9,6.15,6,3,6
1181,0.41,4.78,1,1,3
438,0.3,4.33,2,6,5
5544,1.0,6.38,1,2,6
540,0.33,4.47,3,4,5
7900,1.06,6.49,3,2,4
1219,0.65,5.62,1,6,7
2683,0.71,5.53,1,1,5
3298,0.7,5.73,2,6,5
3384,0.7,5.71,2,4,4
11069,1.53,7.57,3,2,7
3920,0.7,5.64,3,1,2
827,0.35,4.52,1,1,6
3261,1.04,6.45,1,5,8
4001,1.03,6.28,6,4,7
2183,0.5,5.2,6,2,3
3296,0.7,5.81,5,1,3
3167,0.79,5.96,2,5,6
1080,0.32,4.37,1,4,2
1791,0.5,5.02,6,4,3
1656,0.51,5.15,1,2,5
7101,1.02,6.35,1,1,5
666,0.4,4.73,3,1,7
7687,1.13,6.74,2,4,4
13317,2.15,8.37,1,4,7
3369,0.69,5.65,6,1,3
2528,0.7,5.68,2,3,6
1041,0.37,4.63,1,2,5
499,0.3,4.31,2,2,6
3081,0.79,5.86,3,1,7
893,0.33,4.51,3,2,3
9539,1.13,6.87,3,3,3
1230,0.41,4.73,2,1,4
1450,0.51,5.1,2,4,5
10821,1.71,7.62,2,7,4
3781,0.91,6.04,6,1,7
4204,0.96,6.43,1,4,7
888,0.45,4.95,2,5,4
1181,0.45,4.9,2,4,3
485,0.24,3.97,3,2,3
1950,0.53,5.28,1,2,4
2398,0.72,5.69,1,5,6
2733,0.81,6.09,3,4,6
807,0.46,5.02,2,5,6
3804,0.74,5.8,2,2,4
2904,0.62,5.52,2,2,3
3798,0.79,6.08,3,1,4
7161,1.55,7.57,1,2,7
608,0.33,4.45,3,1,6
4966,1.26,7.36,5,4,7
5484,1.0,6.21,5,4,5
6546,1.09,6.59,3,4,4
2915,0.71,5.71,2,3,5
1188,0.66,5.59,1,7,6
18756,2.61,8.73,2,6,7
1053,0.36,4.54,2,5,2
545,0.26,4.15,3,4,2
811,0.37,4.63,2,3,4
3404,0.71,5.78,2,3,4
1018,0.44,4.92,1,3,5
608,0.3,4.32,1,6,4
1436,0.5,5.08,3,3,5
2835,0.72,5.73,2,2,5
665,0.3,4.28,2,5,2
1033,0.53,5.17,6,6,6
7597,1.01,6.42,2,2,5
965,0.33,4.43,1,4,3
6482,1.33,6.97,3,5,7
1981,0.56,5.33,2,3,4
4137,0.9,6.09,1,4,5
2697,0.71,5.81,3,3,5
757,0.31,4.37,2,3,5
4387,1.2,6.65,1,4,7
7147,1.13,6.71,2,4,5
630,0.35,4.46,3,5,6
1125,0.4,4.76,1,4,4
1438,0.51,5.17,1,4,5
2907,0.61,5.45,2,2,3
465,0.31,4.28,1,7,6
5497,1.24,6.9,3,6,7
435,0.31,4.39,3,5,6
1842,0.51,5.1,2,4,3
2346,0.34,4.46,2,1,1
1679,0.52,5.19,2,1,5
6027,1.01,6.56,1,4,5
1219,0.58,5.38,3,5,6
954,0.32,4.42,2,2,2
1206,0.52,5.21,2,5,6
4712,1.02,6.44,3,1,7
1323,0.5,4.99,5,3,5
2202,0.71,5.71,1,6,4
13919,1.9,7.86,1,4,7
2092,0.52,5.3,3,2,4
3568,0.9,6.09,1,1,6
2331,0.7,5.72,1,5,6
3772,0.91,6.18,2,2,7
7256,1.55,7.46,1,6,7
988,0.31,4.37,2,4,1
8358,1.13,6.64,3,2,5
2042,0.7,5.74,1,4,6
969,0.41,4.73,2,2,6
605,0.3,4.34,2,3,5
663,0.3,4.32,2,2,4
2385,0.75,5.74,3,6,4
878,0.3,4.24,1,4,3
1388,0.58,5.33,6,4,6
1875,0.51,5.22,2,4,3
7087,1.18,6.8,2,1,6
13513,1.5,7.48,1,2,4
1920,0.56,5.27,6,2,5
1326,0.57,5.35,2,6,5
2810,0.7,5.7,3,3,4
802,0.31,4.3,1,3,5
876,0.32,4.45,3,4,2
789,0.43,4.91,2,6,4
14654,1.51,7.24,6,4,1
1915,0.56,5.33,2,3,4
463,0.33,4.47,2,6,6
5854,1.01,6.52,1,3,6
14352,1.5,7.31,1,3,5
2833,0.85,6.07,2,5,7
4588,0.9,6.17,3,5,5
3146,1.06,6.46,2,6,7
3848,0.91,6.22,3,1,7
666,0.33,4.52,2,5,3
450,0.32,4.44,2,6,6
6437,1.0,6.48,6,4,6
9451,1.01,6.32,3,1,3
5739,1.22,6.79,1,4,7
1560,0.54,5.27,2,5,4
720,0.3,4.33,2,2,6
2838,0.72,5.89,1,3,4
911,0.3,4.32,1,1,5
6324,1.21,6.79,3,2,6
6890,1.55,7.32,1,7,7
18718,1.7,7.75,1,4,3
4668,1.04,6.48,2,3,7
5816,1.02,6.46,2,4,5
982,0.4,4.69,1,3,4
5871,1.18,6.88,6,1,7
1654,0.5,5.14,2,1,6
769,0.26,4.09,2,2,2
537,0.34,4.51,1,6,4
5451,1.12,6.68,2,4,6
680,0.31,4.4,2,2,5
2822,0.7,5.75,1,1,6
1338,0.52,5.11,1,4,6
717,0.41,4.73,6,1,6
4961,0.93,6.28,1,3,5
671,0.31,4.42,2,5,2
11231,1.24,6.88,1,3,3
2792,0.71,5.86,1,2,6
3911,0.91,6.24,1,2,6
1130,0.41,4.78,1,2,2
601,0.3,4.33,2,3,5
3699,1.01,6.36,6,7,6
709,0.35,4.5,1,6,4
3950,0.9,6.2,3,3,6
1006,0.42,4.9,2,1,4
8101,1.01,6.34,3,1,4
7677,1.02,6.36,3,1,5
2193,0.76,5.66,5,5,6
492,0.24,3.93,6,3,3
835,0.34,4.48,2,2,3
666,0.33,4.49,1,4,4
1637,0.54,5.23,2,5,4
865,0.31,4.39,2,2,2
988,0.31,4.33,2,2,2
14304,1.5,7.4,2,5,2
4493,0.9,6.21,3,3,5
3136,0.75,5.9,2,2,5
801,0.31,4.39,2,4,1
596,0.4,4.71,3,7,5
863,0.41,4.76,6,3,5
3084,0.9,5.98,5,2,7
739,0.43,4.84,1,3,6
554,0.3,4.23,3,5,6
1087,0.55,5.25,3,6,7
2690,0.71,5.78,2,1,6
1629,0.5,5.08,1,2,5
3437,0.9,6.16,3,5,6
3964,0.9,6.2,3,5,4
1318,0.38,4.77,6,2,1
1148,0.5,5.23,3,5,6
464,0.27,4.17,2,5,4
1694,0.52,5.13,2,4,4
967,0.34,4.49,2,3,2
1877,0.79,5.98,1,4,7
1546,0.51,5.09,1,4,5
491,0.35,4.53,2,6,5
3215,0.96,6.11,1,4,7
1071,0.51,5.02,5,4,6
2401,0.73,5.81,5,4,5
1442,0.51,5.13,2,3,5
1050,0.4,4.72,2,1,5
1097,0.57,5.29,1,6,7
4304,0.77,5.94,3,3,2
2573,0.7,5.69,2,4,4
6108,1.01,6.42,2,4,5
580,0.35,4.53,2,6,7
2117,0.58,5.48,2,3,4
648,0.32,4.39,1,5,5
1334,0.44,4.9,2,2,3
2065,0.6,5.63,6,2,4
1057,0.54,5.25,2,6,6
4963,1.2,6.8,3,7,5
4005,0.75,5.78,3,2,3
1709,0.51,5.18,2,2,5
5508,1.02,6.35,3,2,6
9108,1.52,7.19,1,6,5
8858,1.56,7.42,2,6,6
1976,0.61,5.4,1,1,6
4604,1.02,6.49,3,5,5
1864,0.72,5.78,2,7,6
2557,0.82,6.03,2,6,4
7357,1.51,7.36,1,7,5
3418,1.09,6.46,3,2,7
1234,0.5,4.9,5,4,4
2098,0.51,5.14,2,3,3
6595,1.28,6.87,1,5,6
16068,1.6,7.57,1,4,3
4293,0.91,6.25,1,5,5
1114,0.33,4.4,1,5,1
1076,0.41,4.75,2,3,4
706,0.35,4.56,1,3,5
1155,0.5,5.08,1,2,6
3920,1.0,6.51,6,7,4
1854,0.55,5.31,2,4,5
11477,1.13,6.72,2,1,4
18447,2.08,8.35,1,6,5
596,0.28,4.19,3,3,3
4036,0.91,6.17,1,3,6
2894,0.81,5.99,3,2,7
1939,0.9,5.99,5,4,8
10482,1.21,6.87,2,4,2
11075,1.52,7.36,6,2,6
4447,0.9,6.1,3,1,6
9918,1.0,6.35,1,1,3
1896,0.7,5.37,5,7,5
1624,0.39,4.77,2,4,1
8758,1.51,7.31,3,6,6
956,0.34,4.45,2,4,2
4099,1.2,6.82,2,7,5
2102,0.73,5.8,1,5,7
719,0.41,4.88,1,4,6
1709,0.55,5.34,2,3,5
1577,0.52,5.23,1,5,4
471,0.3,4.34,3,3,6
942,0.31,4.31,2,1,5
1013,0.36,4.56,1,3,4
758,0.32,4.38,1,1,5
4241,1.01,6.49,2,6,6
1061,0.41,4.77,2,5,4
7091,1.02,6.61,2,3,4
801,0.41,4.75,3,3,6
738,0.33,4.5,2,2,5
5572,1.21,6.88,1,7,3
7816,1.34,7.02,1,5,5
384,0.3,4.34,2,7,5
594,0.33,4.4,1,6,5
951,0.41,4.79,1,3,3
767,0.35,4.54,2,2,5
14447,1.62,7.54,1,4,4
4740,0.8,6.0,2,4,3
2535,0.7,5.59,1,4,4
5889,1.23,6.79,2,5,6
12156,1.56,7.43,1,2,5
6366,1.39,7.24,2,7,5
3517,0.74,5.88,2,1,6
2676,0.7,5.69,3,4,4
1356,0.41,4.77,2,3,2
2409,0.7,5.72,2,3,6
15907,2.19,8.33,3,6,7
1996,0.63,5.49,1,5,4
1229,0.4,4.79,3,4,1
665,0.3,4.32,2,4,3
13919,1.52,7.28,1,3,5
969,0.41,4.78,1,2,6
1251,0.48,5.11,3,3,5
4829,1.01,6.44,2,3,6
9660,1.23,6.85,2,3,4
706,0.35,4.53,2,3,5
4452,1.0,6.43,2,3,7
4389,1.0,6.31,6,5,6
8874,1.39,7.14,1,4,5
11206,1.52,7.41,2,5,5
731,0.29,4.28,3,3,2
906,0.35,4.52,2,3,5
709,0.3,4.26,1,1,6
3360,0.71,5.77,2,2,6
2746,0.73,5.87,1,4,5
2514,0.53,5.17,1,2,2
3989,0.9,6.22,3,5,5
394,0.3,4.27,6,7,4
4140,0.93,6.3,1,1,7
776,0.3,4.31,2,4,4
2642,0.72,5.77,2,6,2
826,0.3,4.34,2,2,2
489,0.3,4.45,3,3,6
18188,2.01,7.96,1,5,6
1884,0.58,5.35,2,4,4
6750,1.18,6.78,2,6,2
2149,0.63,5.66,3,3,4
4197,1.01,6.35,1,3,7
911,0.3,4.23,1,1,5
420,0.32,4.46,2,5,7
1423,0.52,5.11,3,4,5
765,0.34,4.45,2,2,6
765,0.34,4.46,2,2,6
1061,0.41,4.75,1,4,5
878,0.41,4.69,3,3,6
1629,0.5,4.99,2,2,5
2931,0.72,5.72,3,3,5
12787,1.5,7.09,5,4,5
4276,0.9,6.38,3,4,5
8270,1.53,7.46,3,2,7
8110,1.26,6.93,2,5,6
969,0.41,4.74,2,2,6
854,0.33,4.43,1,4,4
775,0.41,4.87,1,3,7
1063,0.5,5.03,2,1,7
4827,1.1,6.66,3,5,6
4536,1.13,6.68,1,6,6
491,0.3,4.3,2,5,5
729,0.36,4.56,2,6,4
8167,1.5,7.3,3,2,7
6421,1.22,6.78,3,4,6
3049,0.75,5.86,2,2,6
18706,2.22,8.43,1,7,4
7682,1.0,6.41,3,4,1
5624,1.21,6.78,2,6,6
2427,0.71,5.82,2,3,6
4496,1.0,6.35,6,2,7
1060,0.31,4.37,2,2,1
7001,1.01,6.33,3,3,4
1269,0.41,4.86,2,5,4
779,0.31,4.43,2,3,2
6797,1.02,6.28,6,1,4
8190,1.5,7.17,1,2,7
16025,2.23,8.34,1,7,4
3788,1.23,6.88,2,4,7
3599,0.9,6.09,1,2,7
449,0.32,4.44,1,2,7
605,0.3,4.33,2,3,5
4629,1.09,6.78,3,3,7
3077,0.79,5.99,3,2,6
10078,1.52,7.25,6,5,6
4471,1.02,6.43,1,4,7
5804,1.03,6.57,2,1,6
5210,0.92,6.27,3,2,4
570,0.3,4.34,2,3,4
833,0.37,4.57,1,3,4
